Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc,base_lr,batch_size,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,epochs
cora_run24cgccmi_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.2,0.0,5,10000
cora_runhyckh5hh_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,7,10000
cora_run5675aqzb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.0,6,10000
cora_runejnl4p16_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,5,10000
cora_run8x3wz7as_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.0,7,10000
cora_runhf655efi_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,6,10000
cora_runig4428px_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,5,10000
cora_run9x16na0i_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,7,10000
cora_run454203ob_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,6,10000
cora_runnh6anyvf_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,5,10000
cora_run1j6q3kvg_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,7,10000
cora_runyugep2kt_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,6,10000
cora_runtzk8na03_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,5,10000
cora_runw5sibmee_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,7,10000
cora_run5ihd5xqj_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,6,10000
cora_runfk8rieqi_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.1,5,10000
cora_run7ul36ado_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,7,10000
cora_runynuz6r9w_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.1,6,10000
cora_runh78ln4jx_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,5,10000
cora_runnth8xfvi_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.1,0.1,7,10000
cora_run9wziabgj_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,6,10000
cora_runad8qt5k2_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,5,10000
cora_runin5wvefm_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,7,10000
cora_runxpj49tnf_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,6,10000
cora_runkg8z2lxt_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,5,10000
cora_runr69cfg6n_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,7,10000
cora_runwgq5pqak_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,6,10000
cora_runujew8dto_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,5,10000
cora_runm0r1j3zw_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,7,10000
cora_run1zqyolxd_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,6,10000
cora_runphmipj89_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,5,10000
cora_runykqlh0bl_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,7,10000
cora_runevfp69wi_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,6,10000
cora_run14vywxkv_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,5,10000
cora_rungc5halw6_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,7,10000
cora_runch669ryq_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,6,10000
cora_runmh9vb4ps_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,5,10000
cora_runfqgpjqn8_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,7,10000
cora_run7shv321r_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,6,10000
cora_runyd0ycxx5_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,5,10000
cora_runi67g9ocl_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,7,10000
cora_run7izxx8xb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,6,10000
cora_runxoroqdmd_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,5,10000
cora_runt7gedwb7_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,7,10000
cora_runvggaxjjb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,6,10000
cora_run3wl6czw1_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.2,0.0,5,10000
cora_run4bo3iifs_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,7,10000
cora_runfv77zezq_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.0,6,10000
cora_runnczcsehg_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,5,10000
cora_run9qqiqal9_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.0,7,10000
cora_run0a4rif9l_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,6,10000
cora_runz48f6x3j_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,5,10000
cora_run5bgi3hh1_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,7,10000
cora_runvemowvuj_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,6,10000
cora_runkpv3c41f_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,5,10000
cora_runeg617irb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,2,0.2,0.1,7,10000
cora_runed7re9ra_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,6,10000
cora_run7x25l09o_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,5,10000
cora_runfb2alalo_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,7,10000
cora_runz0ehzjy9_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,6,10000
cora_runh57cqcde_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,5,10000
cora_runsjqbn577_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.0,7,10000
cora_run8utnqbk9_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,6,10000
cora_runxdf1kxqx_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,5,10000
cora_run6l83mh9i_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,7,10000
cora_runot66ynpf_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,6,10000
cora_runvf04mu2s_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,5,10000
cora_run2chc0zr6_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.1,0.1,7,10000
cora_runvriuaa0h_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,6,10000
cora_runk7nvasqs_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,5,10000
cora_runp72lmjy6_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,7,10000
cora_run3nys9syz_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,6,10000
cora_runj76eay67_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,5,10000
cora_runfld7zg38_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.0,7,10000
cora_runyc9f9cq4_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,6,10000
cora_run5k4joyah_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,5,10000
cora_run3mgwrlgb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,7,10000
cora_runfrsob1l5_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,6,10000
cora_rungfahj82f_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,5,10000
cora_runcpesache_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,64,8,0.2,0.1,7,10000
cora_runm3cczrd4_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,6,10000
cora_runrjd4hgle_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,5,10000
cora_runku3vfk9w_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,7,10000
cora_runqvaenjsb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,6,10000
cora_runwfakogrf_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,5,10000
cora_run49cwbk1a_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.0,7,10000
cora_run3004yjcs_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,6,10000
cora_runml0b4jsn_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,5,10000
cora_runaq33h1j6_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,7,10000
cora_runu3yi1w2v_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,6,10000
cora_runcrnzugze_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,5,10000
cora_runddsqi5tk_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.1,0.1,7,10000
cora_runrimnpns4_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,6,10000
cora_runvbrui5r1_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,5,10000
cora_runpuaqpg8o_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,7,10000
cora_runpwkzdltf_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,6,10000
cora_run2b2i3f43_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.0,7,10000
cora_runmexec14u_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,5,10000
cora_runkgvuuy7r_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,6,10000
cora_runqiccqlv2_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,4,0.2,0.1,7,10000
cora_runz1zg603b_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,5,10000
cora_runwoc11kyk_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,6,10000
cora_runi317wjoz_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.0,7,10000
cora_runs8c83p1f_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,5,10000
cora_runo81tkibn_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,6,10000
cora_runf5worhv7_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.1,0.1,7,10000
cora_runlz0y45dr_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,5,10000
cora_run7bh0irfh_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,6,10000
cora_runxr5gifi7_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.0,7,10000
cora_runquaj2j7l_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,5,10000
cora_runnsp4j9ja_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,6,10000
cora_runf5m05go3_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,2,0.2,0.1,7,10000
cora_runlwoq5d11_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,5,10000
cora_runjlh7fmua_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,6,10000
cora_runufuzlfkw_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.0,7,10000
cora_runoqyib26p_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,5,10000
cora_run22dnnqy5_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,6,10000
cora_run9mkklqcg_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,92.99,0.01,1024,256,128,8,0.1,0.1,7,10000
Best,82.29,84.69,90.96,92.07,92.44,92.44,84.74,82.29,84.69,90.96,92.07,92.44,92.44,96.75,97.73,92.99,0.01,1024,256,256,8,0.2,0.1,7,10000
=======
cora_runm0ezuflk_GAT,56.27,72.51,84.69,89.85,91.51,92.25,63.16,56.27,72.51,84.69,89.85,91.51,92.25,96.47,97.28,77.95,0.01,1024,32,64,4,0.1,0.0,6,10000
Best,56.27,83.76,88.38,90.04,91.88,92.44,76.85,56.27,83.76,88.38,90.04,91.88,92.44,96.73,97.48,84.59,0.01,1024,32,64,8,0.2,0.1,7,10000
>>>>>>> Wektor607-gcn_wb
